ID,Latitude,Longitude,Element,Firstyear,Lastyear
USW00093817, 38.0442, -87.5206,AWND,1984,2019
USW00093817, 38.0442, -87.5206,PSUN,1965,1983
USW00093819, 39.7075, -86.2803,ACMC,1996,1996
USW00093819, 39.7075, -86.2803,ACMH,1965,1995
USW00093819, 39.7075, -86.2803,ACSC,1996,1996
USW00093819, 39.7075, -86.2803,ACSH,1965,1995
USW00093819, 39.7075, -86.2803,AWND,1984,2019
USW00093819, 39.7075, -86.2803,PSUN,1965,2015
USW00093820, 38.0408, -84.6058,ACMH,1965,1996
USW00093820, 38.0408, -84.6058,ACSH,1965,1996
USW00093820, 38.0408, -84.6058,AWND,1984,2019
USW00093820, 38.0408, -84.6058,PSUN,2015,2015
USW00093821, 38.1811, -85.7392,ACMH,1965,1994
USW00093821, 38.1811, -85.7392,ACSH,1965,1994
USW00093821, 38.1811, -85.7392,AWND,1984,2019
USW00093821, 38.1811, -85.7392,PSUN,1965,2016
USW00093822, 39.8447, -89.6839,ACMH,1965,1995
USW00093822, 39.8447, -89.6839,ACSH,1965,1995
USW00093822, 39.8447, -89.6839,AWND,1984,2019
USW00093822, 39.8447, -89.6839,PSUN,1965,1983
USW00093824, 39.9444, -81.8922,ACSH,1979,1979
USW00093824, 39.9444, -81.8922,AWND,2000,2019
USW00093831, 32.4833, -80.7167,ACMH,1965,1975
USW00093831, 32.4833, -80.7167,ACSH,1965,1975
USW00093831, 32.4833, -80.7167,AWND,1986,2019
USW00093832, 30.2167, -81.8833,ACMH,1965,1975
USW00093832, 30.2167, -81.8833,ACSH,1965,1975
USW00093832, 30.2167, -81.8833,AWND,1986,1998
USW00093836, 31.2500, -81.4667,ACMH,1965,1974
USW00093836, 31.2500, -81.4667,ACSH,1965,1974
USW00093837, 30.2333, -81.6667,ACMH,1965,1975
USW00093837, 30.2333, -81.6667,ACSH,1965,1975
USW00093837, 30.2333, -81.6667,AWND,1986,2019
USW00093839, 35.3447, -89.8733,ACMH,1965,1975
USW00093839, 35.3447, -89.8733,ACSH,1965,1975
USW00093839, 35.3447, -89.8733,AWND,1986,1995
USW00093841, 30.7167, -87.0167,ACMH,1965,1975
USW00093841, 30.7167, -87.0167,ACSH,1965,1978
USW00093841, 30.7167, -87.0167,AWND,1986,2019
USW00093842, 32.5161, -84.9422,ACMH,1977,1994
USW00093842, 32.5161, -84.9422,ACSH,1965,1994
USW00093842, 32.5161, -84.9422,AWND,1984,2019
USW00093842, 32.5161, -84.9422,PSUN,2014,2016
USW00093845, 30.7825, -83.2767,AWND,2001,2019
USW00093846, 34.4978, -82.7097,AWND,1994,2019
USW00093846, 34.4978, -82.7097,PSUN,2014,2017
USW00093862, 34.2622, -88.7714,ACMH,1983,1993
USW00093862, 34.2622, -88.7714,ACSH,1983,1993
USW00093862, 34.2622, -88.7714,AWND,1984,2019
USW00093862, 34.2622, -88.7714,PSUN,1983,1983
USW00093874, 30.4119, -89.0808,AWND,1998,2019
USW00093890, 39.1500, -84.5167,PSUN,1965,1982
USW00093901, 32.7333, -96.9667,ACMH,1965,1975
USW00093901, 32.7333, -96.9667,ACSH,1965,1975
USW00093901, 32.7333, -96.9667,AWND,1986,1997
USW00093909, 38.8317, -94.8897,ACMH,1965,1970
USW00093909, 38.8317, -94.8897,ACSH,1965,1970
USW00093909, 38.8317, -94.8897,AWND,1998,2019
USW00093909, 38.8317, -94.8897,PSUN,2014,2018
USW00093915, 31.3347, -92.5586,AWND,1999,2019
USW00093917, 32.3500, -90.8833,ACSH,1965,1967
USW00093917, 32.3500, -90.8833,PSUN,1965,1967
USW00093919, 31.1828, -90.4708,AWND,2000,2019
USW00093950, 34.8822, -95.7831,AWND,1998,2019
USW00093953, 35.6567, -95.3614,AWND,1998,2019
USW00093967, 37.0911, -95.5664,AWND,1998,2019
USW00093981, 37.2000, -93.3000,AWND,1998,1998
USW00093985, 32.7817, -98.0603,AWND,2000,2019
USW00093986, 34.9894, -99.0525,AWND,1998,2019
USW00093987, 31.2361, -94.7544,AWND,1984,2019
USW00093988, 34.1750, -91.9347,AWND,2000,2019
USW00093989, 39.9369, -91.1919,AWND,2000,2019
USW00093990, 39.3756, -99.8297,AWND,1998,2019
USW00093992, 33.2208, -92.8142,AWND,2000,2019
USW00093992, 33.2208, -92.8142,PSUN,2014,2014
USW00093993, 36.0097, -94.1694,AWND,1997,2019
USW00093993, 36.0097, -94.1694,PSUN,2012,2012
USW00093997, 38.8761, -98.8092,ACMH,1987,1994
USW00093997, 38.8761, -98.8092,ACSH,1987,1994
USW00093997, 38.8761, -98.8092,AWND,1984,2019
USW00094008, 48.2138,-106.6213,ACMH,1968,1994
USW00094008, 48.2138,-106.6213,ACSH,1965,1994
USW00094008, 48.2138,-106.6213,AWND,1984,2019
USW00094012, 48.5428,-109.7633,ACMH,1967,1985
USW00094012, 48.5428,-109.7633,ACSH,1965,1988
USW00094012, 48.5428,-109.7633,AWND,1984,2019
USW00094012, 48.5428,-109.7633,PSUN,1965,1983
USW00094014, 48.1739,-103.6367,ACMH,1967,1996
USW00094014, 48.1739,-103.6367,ACSH,1965,1996
USW00094014, 48.1739,-103.6367,AWND,1984,2019
USW00094014, 48.1739,-103.6367,PSUN,1965,2018
USW00094017, 48.0944,-105.5744,AWND,1998,2019
USW00094023, 44.3394,-105.5419,AWND,1998,2019
USW00094030, 40.4422,-109.5144,AWND,1998,2019
USW00094030, 40.4422,-109.5144,PSUN,2018,2018
USW00094032, 43.7331,-103.6114,AWND,1999,2019
USW00094037, 45.6044,-103.5464,AWND,1998,2019
USW00094038, 46.0139,-102.6547,AWND,1998,2019
USW00094038, 46.0139,-102.6547,PSUN,2014,2018
USW00094039, 43.0206,-102.5183,AWND,1998,2019
USW00094040, 40.2064,-100.5914,AWND,1998,2019
USW00094041, 47.6458,-101.4394,AWND,1998,2019
USW00094041, 47.6458,-101.4394,PSUN,2018,2018
USW00094050, 40.0489,-107.8853,AWND,1998,2019
USW00094050, 40.0489,-107.8853,PSUN,2018,2018
USW00094051, 47.3258,-106.9475,AWND,1998,2019
USW00094052, 45.5464,-100.4078,AWND,1998,2019
USW00094053, 42.0647,-104.1528,AWND,1998,2019
USW00094053, 42.0647,-104.1528,PSUN,2015,2018
USW00094054, 44.3814,-106.7211,AWND,1998,2019
USW00094055, 46.3583,-104.2500,AWND,1998,2019
USW00094055, 46.3583,-104.2500,PSUN,2014,2018
USW00094056, 45.0319,-102.0192,AWND,1998,2019
USW00094057, 42.7972,-105.3856,AWND,1999,2019
USW00094057, 42.7972,-105.3856,PSUN,2016,2018
USW00094103, 46.0333,-118.3333,ACMH,1973,1973
USW00094103, 46.0333,-118.3333,ACSH,1965,1987
USW00094103, 46.0333,-118.3333,AWND,1994,1995
USW00094103, 46.0333,-118.3333,PSUN,1965,1983
USW00094107, 42.5906,-117.8644,AWND,1998,2019
USW00094119, 47.9742,-117.4283,AWND,1998,2019
USW00094119, 47.9742,-117.4283,PSUN,2015,2015
USW00094128, 41.7872,-111.8533,AWND,1998,2019
USW00094129, 46.7439,-117.1086,AWND,1998,2019
USW00094129, 46.7439,-117.1086,PSUN,2015,2016
USW00094173, 44.5444,-110.4211,AWND,1998,2019
USW00094176, 47.6831,-117.3214,AWND,1998,2019
USW00094176, 47.6831,-117.3214,PSUN,2015,2016
USW00094178, 42.4819,-114.4869,AWND,1998,2019
USW00094182, 44.8889,-116.1017,AWND,1998,2019
USW00094185, 43.5950,-118.9564,AWND,1998,2019
USW00094194, 43.8339,-111.8045,AWND,1998,2019
USW00094197, 48.4608,-119.5167,AWND,1998,2019
USW00094197, 48.4608,-119.5167,PSUN,2015,2018
USW00094224, 46.1569,-123.8825,ACMH,1965,1993
USW00094224, 46.1569,-123.8825,ACSH,1965,1993
USW00094224, 46.1569,-123.8825,AWND,1984,2019
USW00094225, 46.9728,-123.9303,ACMH,1974,1974
USW00094225, 46.9728,-123.9303,ACSH,1974,1974
USW00094225, 46.9728,-123.9303,AWND,1994,2019
USW00094227, 47.2381,-123.1408,AWND,1998,2019
USW00094236, 42.1469,-121.7242,AWND,1998,2019
USW00094236, 42.1469,-121.7242,PSUN,2016,2018
USW00094239, 47.3978,-120.2014,AWND,2000,2019
USW00094239, 47.3978,-120.2014,PSUN,2014,2018
USW00094240, 47.9375,-124.5550,ACMH,1966,1996
USW00094240, 47.9375,-124.5550,ACSH,1966,1996
USW00094240, 47.9375,-124.5550,AWND,1984,2019
USW00094240, 47.9375,-124.5550,PSUN,1966,1983
USW00094248, 47.4933,-122.2144,AWND,1998,2019
USW00094261, 45.5406,-122.9486,AWND,1998,2019
USW00094266, 48.1203,-123.4983,AWND,1998,2019
USW00094273, 45.1947,-123.1339,AWND,1998,2019
USW00094274, 47.2675,-122.5761,AWND,1999,2019
USW00094276, 48.5222,-123.0231,AWND,1998,2019
USW00094281, 45.2486,-122.7686,AWND,1998,2019
USW00094290, 47.6872,-122.2553,ACMH,1999,1999
USW00094290, 47.6872,-122.2553,AWND,2012,2013
USW00094298, 45.6208,-122.6572,AWND,1998,2019
USW00094298, 45.6208,-122.6572,PSUN,2018,2018
USW00094299, 41.4914,-120.5644,AWND,1998,2019
USW00094299, 41.4914,-120.5644,PSUN,2017,2019
USW00094623, 43.9636, -69.7117,AWND,1998,2019
USW00094624, 41.6875, -69.9933,AWND,1998,2019
USW00094626, 45.4622, -69.5953,AWND,1998,2019
USW00094700, 44.5761, -71.1786,AWND,1998,2019
USW00094702, 41.1583, -73.1289,ACMH,1965,1990
USW00094702, 41.1583, -73.1289,ACSH,1965,1996
USW00094702, 41.1583, -73.1289,AWND,1984,2019
USW00094704, 42.5708, -77.7133,AWND,2000,2019
USW00094705, 44.2033, -72.5794,ACSH,1966,1982
USW00094705, 44.2033, -72.5794,AWND,1998,2019
USW00094720, 41.6686, -70.2800,AWND,1998,2019
USW00094723, 42.7172, -71.1239,AWND,1998,2019
USW00094724, 41.3931, -70.6150,AWND,1998,2019
USW00094725, 44.9358, -74.8458,AWND,1984,2019
USW00094726, 41.6764, -70.9583,AWND,1998,2019
USW00094728, 40.7789, -73.9692,ACMH,1965,1990
USW00094728, 40.7789, -73.9692,ACSH,1965,1966
USW00094728, 40.7789, -73.9692,AWND,1984,2018
USW00094728, 40.7789, -73.9692,PSUN,1965,1981
USW00094732, 40.0819, -75.0111,AWND,1998,2019
USW00094733, 44.6872, -73.5231,AWND,1998,2007
USW00094740, 44.3853, -74.2067,AWND,1998,2019
USW00094741, 40.8500, -74.0614,AWND,1998,2019
USW00094745, 41.0669, -73.7075,AWND,2001,2019
USW00094746, 42.2706, -71.8731,ACMH,1965,1989
USW00094746, 42.2706, -71.8731,ACSH,1965,1995
USW00094746, 42.2706, -71.8731,AWND,1984,2019
USW00094746, 42.2706, -71.8731,PSUN,1971,1971
USW00094765, 43.6264, -72.3047,AWND,1994,2019
USW00094789, 40.6386, -73.7622,ACMH,1965,1996
USW00094789, 40.6386, -73.7622,ACSH,1965,1996
USW00094789, 40.6386, -73.7622,AWND,1984,2019
USW00094790, 43.9922, -76.0217,AWND,2001,2019
USW00094793, 41.1667, -71.5833,ACSH,1965,1977
USW00094793, 41.1667, -71.5833,AWND,1984,1991
USW00094794, 43.1450, -75.3839,ACMH,1973,1973
USW00094794, 43.1450, -75.3839,ACSH,1973,1976
USW00094794, 43.1450, -75.3839,AWND,2000,2007
USW00094814, 44.3592, -84.6739,ACMH,1965,1981
USW00094814, 44.3592, -84.6739,ACSH,1965,1996
USW00094814, 44.3592, -84.6739,AWND,1984,2019
USW00094815, 42.2347, -85.5519,AWND,1998,2019
USW00094817, 42.6650, -83.4181,AWND,1998,2019
USW00094818, 42.7611, -87.8136,AWND,1998,2019
USW00094822, 42.1928, -89.0931,ACMH,1965,1995
USW00094822, 42.1928, -89.0931,ACSH,1965,1995
USW00094822, 42.1928, -89.0931,AWND,1984,2019
USW00094823, 40.4847, -80.2144,ACMH,1965,1996
USW00094823, 40.4847, -80.2144,ACSH,1965,1996
USW00094823, 40.4847, -80.2144,AWND,1984,2019
USW00094823, 40.4847, -80.2144,PSUN,1965,2016
USW00094830, 41.5886, -83.8014,ACMH,1965,1995
USW00094830, 41.5886, -83.8014,ACSH,1965,1995
USW00094830, 41.5886, -83.8014,AWND,1984,2019
USW00094830, 41.5886, -83.8014,PSUN,1965,1983
USW00094846, 41.9950, -87.9336,ACMH,1965,1996
USW00094846, 41.9950, -87.9336,ACSH,1965,1996
USW00094846, 41.9950, -87.9336,AWND,1984,2019
USW00094846, 41.9950, -87.9336,PSUN,1980,1983
USW00094847, 42.2314, -83.3308,ACMC,1995,1995
USW00094847, 42.2314, -83.3308,ACMH,1965,1995
USW00094847, 42.2314, -83.3308,ACSC,1995,1995
USW00094847, 42.2314, -83.3308,ACSH,1965,1995
USW00094847, 42.2314, -83.3308,AWND,1984,2019
USW00094847, 42.2314, -83.3308,PSUN,1966,1983
USW00094849, 45.0717, -83.5644,ACMH,1965,1996
USW00094849, 45.0717, -83.5644,ACSH,1965,1996
USW00094849, 45.0717, -83.5644,AWND,1984,2019
USW00094849, 45.0717, -83.5644,PSUN,1965,1983
USW00094850, 46.5311, -87.5483,ACMH,1996,2000
USW00094850, 46.5311, -87.5483,PSUN,1979,1983
USW00094855, 43.9844, -88.5569,AWND,1998,2019
USW00094860, 42.8939, -85.5447,ACMH,1965,1995
USW00094860, 42.8939, -85.5447,ACSH,1965,1995
USW00094860, 42.8939, -85.5447,AWND,1984,2019
USW00094860, 42.8939, -85.5447,PSUN,1965,2019
USW00094870, 40.0397, -88.2778,AWND,1998,2019
USW00094870, 40.0397, -88.2778,PSUN,2014,2014
USW00094871, 42.1244, -86.4267,AWND,1998,2019
USW00094889, 42.2228, -83.7444,AWND,1998,2019
USW00094892, 41.9144, -88.2464,AWND,1998,2019
USW00094893, 45.8183, -88.1144,AWND,1998,2019
USW00094895, 40.2342, -85.3936,AWND,1999,2019
USW00094898, 44.0219, -82.7931,AWND,1999,2019
USW00094899, 47.4667, -87.8833,AWND,1998,2019
USW00094908, 42.3978, -90.7036,ACSH,1965,1990
USW00094908, 42.3978, -90.7036,AWND,1984,2019
USW00094910, 42.5544, -92.4011,ACMH,1965,1996
USW00094910, 42.5544, -92.4011,ACSH,1965,1996
USW00094910, 42.5544, -92.4011,AWND,1984,2019
USW00094910, 42.5544, -92.4011,PSUN,1983,1983
USW00094918, 41.3536, -96.0233,ACMH,1978,1993
USW00094918, 41.3536, -96.0233,ACSH,1965,1993
USW00094918, 41.3536, -96.0233,AWND,1984,1995
USW00094918, 41.3536, -96.0233,PSUN,1977,1983
USW00094929, 46.5486, -90.9189,AWND,1998,2019
USW00094931, 47.3864, -92.8389,ACSH,1968,1968
USW00094931, 47.3864, -92.8389,AWND,2000,2019
USW00094938, 46.4047, -94.1308,AWND,1998,2019
USW00094943, 43.7667, -99.3183,AWND,1998,2014
USW00094946, 41.4333, -99.6333,AWND,1999,2019
USW00094949, 40.6044, -98.4272,AWND,1998,2019
USW00094950, 43.7667, -98.0333,AWND,1999,2019
USW00094957, 40.0803, -95.5919,AWND,2000,2019
USW00094958, 41.6236, -98.9517,AWND,2000,2019
USW00094960, 45.0619, -93.3508,AWND,1998,2019
USW00094961, 48.7167, -94.6000,AWND,1998,2019
USW00094963, 44.8322, -93.4706,AWND,1998,2019
USW00094967, 46.9006, -95.0678,AWND,1998,2019
USW00094971, 43.4075, -94.7461,AWND,1998,2019
USW00094971, 43.4075, -94.7461,PSUN,2015,2016
USW00094973, 46.0261, -91.4442,AWND,1998,2019
USW00094978, 41.7636, -96.1778,AWND,1998,2019
USW00094982, 41.6117, -90.5808,AWND,1998,2019
USW00094985, 44.6381, -90.1875,AWND,1998,2019
USW00094988, 42.1128, -92.9175,AWND,1998,2019
USW00094989, 41.9922, -93.6217,AWND,1998,2019
USW00094990, 43.3906, -99.8422,AWND,1998,2019
USW00094991, 40.6331, -93.9019,AWND,1998,2019
USW00094992, 47.7472, -90.3444,AWND,1998,2019
USW00094993, 45.6689, -96.9914,AWND,1998,2019
USW00094994, 43.1561, -90.6775,AWND,1999,2019
